295,999,2
295,1278,2
295,1874,2
301,301,28
301,1874,1
303,1874,4
308,1706,1
309,1669,1
310,246,1
312,1258,2
312,1684,2
312,1874,6
315,1701,6
318,1,1
322,1669,1
324,1701,1
324,1952,1
329,203,6
329,329,2
329,350,1
329,410,2
329,453,16
329,895,2
329,943,1
329,999,2
329,1258,6
329,1550,8
329,1601,1
329,1669,1
329,1768,11
329,1874,12
329,1906,7
329,1987,7
329,2027,1
330,1669,3
331,246,4
331,547,2
331,1701,1
332,1159,1
339,1144,18
339,1874,2
339,1974,1
341,56,6
341,547,14
341,1377,2
341,1669,14
341,1701,33
341,1706,49
342,453,1
344,585,1
344,737,1
344,1144,7
344,1974,1
344,1998,1
346,1706,30
347,1874,3
350,15,2
350,84,2
350,151,1
350,166,1
350,203,25
350,360,1
350,379,1
350,436,2
350,492,5
350,535,2
350,539,7
350,584,1
350,603,1
350,829,3
350,832,1
350,853,3
350,895,4
350,918,2
350,1061,1
350,1258,44
350,1486,1
350,1539,1
350,1563,3
350,1576,1
350,1586,3
350,1639,1
350,1706,19
350,1751,5
350,1768,12
350,1833,15
350,1839,3
350,1874,79
350,1912,3
350,1963,3
351,453,1
353,246,1
353,453,11
353,547,1
353,1952,1
354,1669,1
356,1669,1
357,1669,1
359,329,5
359,453,32
359,476,4
359,576,1
359,702,1
359,799,2
359,869,1
359,895,3
359,1159,2
359,1192,3
359,1277,2
359,1306,1
359,1536,1
359,1550,7
359,1768,5
359,1976,1
359,1987,5
362,412,1
362,453,1
362,511,1
362,1258,1
362,1465,4
362,1768,1
362,1874,2
363,80,6
363,511,1
363,547,2
363,1159,11
363,1287,3
363,1306,2
363,1377,13
363,1444,3
363,1611,3
363,1706,5
363,1874,1
367,1159,5
367,1706,7
369,453,9
369,1277,2
370,1706,1
370,1874,1
371,453,2
373,895,3
376,1258,1
376,1369,1
376,1706,1
376,1874,3
379,350,1
379,1874,3
383,511,2
383,730,1
383,1669,4
383,1839,1
389,1377,2
390,297,1
390,780,2
390,795,1
390,984,2
390,1501,1
390,1697,1
390,1887,2
390,1907,2
391,1287,2
394,1669,1
396,993,1
396,1920,1
397,453,2
399,453,1
403,34,4
403,999,2
403,1144,43
403,1198,2
403,1580,1
403,1858,9
403,1995,2
403,1998,1
405,1669,1
406,278,1
407,1669,1
410,1669,3
411,21,19
411,217,1
411,429,1
411,465,1
411,511,6
411,614,1
411,633,1
411,817,4
411,852,3
411,930,2
411,999,43
411,1144,26
411,1258,41
411,1278,5
411,1390,1
411,1440,6
411,1522,3
411,1586,5
411,1743,3
411,1751,3
411,1792,1
411,1807,2
411,1833,2
411,1874,57
411,1899,17
411,1963,29
411,1974,9
411,1998,1
412,84,3
412,119,1
412,153,2
412,197,2
412,203,4
412,306,1
412,362,5
412,412,5
412,420,2
412,453,2
412,457,4
412,465,1
412,511,2
412,539,2
412,579,1
412,585,5
412,668,1
412,829,10
412,999,5
412,1080,1
412,1214,1
412,1258,6
412,1278,3
412,1465,8
412,1586,1
412,1669,1
412,1717,2
412,1767,2
412,1768,9
412,1770,5
412,1792,3
412,1874,38
412,1892,1
412,1906,1
412,1963,1
412,1997,2
415,671,1
415,831,1
415,1092,1
418,511,3
418,1576,2
419,153,1
419,412,1
419,465,2
419,628,1
419,683,1
419,794,1
419,817,2
419,852,2
419,1179,1
419,1258,1
419,1278,2
419,1587,1
419,1768,2
419,1792,4
419,1839,1
419,1874,3
419,1987,2
420,412,6
420,420,1
420,1706,2
420,1874,5
421,895,8
422,246,4
424,105,1
424,453,3
424,463,1
424,569,4
424,869,3
426,453,2
428,1706,1
430,246,1
430,1669,2
430,1952,6
432,993,3
432,1377,1
432,1706,1
432,1952,1
433,1669,1
435,1500,1
437,1874,1
438,1669,1
441,278,3
441,1407,1
441,1629,1
442,829,1
442,1874,3
444,1159,10
446,246,1
447,1669,1
453,14,1
453,56,76
453,97,3
453,142,1
453,153,1
453,155,1
453,178,1
453,179,9
453,195,2
453,205,1
453,278,8
453,292,3
453,329,10
453,330,1
453,359,7
453,369,1
453,412,1
453,488,1
453,494,2
453,547,2
453,583,3
453,630,9
453,691,24
453,702,14
453,713,23
453,734,1
453,760,2
453,849,1
453,869,47
453,895,97
453,902,4
453,928,2
453,938,5
453,948,1
453,991,3
453,993,4
453,994,3
453,998,1
453,1039,1
453,1076,2
453,1082,1
453,1184,1
453,1186,2
453,1192,2
453,1195,1
453,1258,1
453,1267,7
453,1277,29
453,1287,60
453,1337,1
453,1405,1
453,1480,4
453,1484,3
453,1503,1
453,1510,2
453,1520,5
453,1541,2
453,1550,5
453,1576,1
453,1586,11
453,1587,3
453,1601,1
453,1619,3
453,1629,3
453,1669,92
453,1690,2
453,1748,4
453,1768,4
453,1780,1
453,1792,1
453,1813,16
453,1831,1
453,1852,1
453,1874,1
453,1876,8
453,1880,8
453,1881,5
453,1918,4
453,1948,2
453,1956,6
453,1987,2
453,2027,15
454,1706,2
456,1706,1
457,21,2
457,412,4
457,511,2
457,711,1
457,899,1
457,999,1
457,1009,2
457,1144,4
457,1258,2
457,1369,2
457,1522,2
457,1587,3
457,1768,1
457,1833,3
457,1874,12
457,1927,1
457,1974,1
457,1998,3
459,1159,2
460,278,1
461,1874,1
462,1258,1
462,1706,1
465,306,2
465,383,2
465,412,2
465,511,1
465,526,1
465,628,1
465,817,3
465,1011,1
465,1179,2
465,1440,1
465,1670,3
465,1743,2
465,1770,2
465,1792,5
465,1874,22
465,2027,4
466,76,1
466,1365,1
466,1372,1
466,1669,2
466,1906,2
467,1706,4
471,1874,1
473,1874,1
474,246,1
475,1,1
475,392,1
475,963,1
475,1939,1
476,203,1
476,329,3
476,691,7
476,855,3
476,869,1
476,993,3
476,1287,3
476,1550,4
476,1669,3
476,1748,2
476,1768,3
476,1987,3
478,1906,3
479,90,4
479,151,1
479,165,4
479,210,3
479,266,4
479,272,4
479,383,1
479,412,3
479,419,3
479,465,4
479,511,5
479,556,4
479,558,4
479,585,4
479,599,4
479,666,1
479,690,4
479,713,4
479,794,3
479,852,3
479,999,3
479,1241,4
479,1430,4
479,1510,4
479,1523,3
479,1586,2
479,1587,3
479,1652,1
479,1669,1
479,1670,4
479,1674,2
479,1731,4
479,1767,5
479,1839,1
479,1874,3
479,1878,3
479,1911,3
479,1987,7
480,808,1
481,1706,1
481,1874,1
482,1669,1
483,895,1
485,387,1
485,526,1
485,1499,1
486,1669,1
486,1966,6
488,453,4
489,1874,2
490,1669,2
493,1377,1
494,453,2
495,1706,1
496,1669,1
497,246,2
498,246,103
498,547,30
498,895,1
498,1159,31
498,1701,21
498,1706,30
498,1952,29
499,1669,1
500,1159,1
501,1669,1
505,246,1
510,1440,1
510,1988,1
511,12,2
511,14,2
511,21,23
511,24,4
511,25,4
511,47,5
511,71,1
511,90,1
511,104,1
511,120,3
511,148,1
511,151,1
511,165,3
511,177,1
511,182,1
511,203,2
511,217,18
511,266,2
511,272,3
511,301,1
511,306,2
511,329,2
511,410,2
511,411,2
511,412,2
511,418,3
511,419,3
511,453,2
511,457,2
511,464,3
511,465,3
511,479,3
511,511,60
511,526,1
511,558,2
511,565,1
511,585,10
511,599,1
511,626,1
511,641,2
511,668,1
511,690,2
511,713,1
511,756,2
511,794,2
511,817,2
511,824,1
511,829,3
511,852,7
511,890,2
511,898,8
511,963,2
511,980,2
511,992,1
511,999,32
511,1019,2
511,1073,1
511,1080,3
511,1120,2
511,1144,23
511,1179,3
511,1231,2
511,1241,2
511,1258,48
511,1278,1
511,1309,9
511,1323,2
511,1342,3
511,1369,10
511,1430,2
511,1434,2
511,1440,19
511,1467,2
511,1501,6
511,1510,4
511,1522,16
511,1576,5
511,1586,2
511,1587,3
511,1670,2
511,1688,2
511,1712,1
511,1743,2
511,1751,1
511,1767,2
511,1792,3
511,1833,3
511,1839,6
511,1874,165
511,1894,19
511,1899,50
511,1963,7
511,1974,19
511,1976,2
511,1987,3
511,1998,23
511,2011,2
513,1874,6
515,1669,1
517,517,4
520,56,5
520,246,5
521,511,2
521,594,1
521,1440,4
521,1471,1
521,1702,2
521,1874,12
522,1895,1
523,1669,1
526,1499,1
526,1874,1
529,895,1
529,1876,2
531,993,1
531,1701,1
532,547,2
533,1874,1
534,1874,4
535,203,5
535,350,4
535,539,3
535,829,2
535,853,1
535,1258,1
535,1586,1
535,1685,1
535,1727,1
535,1768,1
535,1833,2
535,1839,2
535,1874,5
535,1963,1
539,166,3
539,203,3
539,350,6
539,362,1
539,535,3
539,584,3
539,585,1
539,687,1
539,829,10
539,918,7
539,999,1
539,1258,2
539,1563,7
539,1586,2
539,1727,1
539,1767,1
539,1768,2
539,1792,1
539,1833,1
539,1839,2
539,1874,13
539,1963,1
540,1258,1
540,1874,1
541,1874,3
542,1287,6
542,1538,1
545,895,2
546,246,1
547,453,2
547,607,1
547,801,1
547,968,1
547,1521,1
547,1631,1
547,1840,1
548,1874,1
549,1874,16
551,1874,3
554,1706,1
560,547,1
563,1190,1
564,1706,1
567,1,1
569,424,2
569,453,5
569,869,4
573,278,1
577,1190,1
580,1258,2
580,1874,5
582,1258,2
583,453,4
585,12,16
585,21,4
585,25,1
585,34,4
585,84,5
585,119,4
585,120,15
585,155,15
585,165,15
585,211,1
585,217,7
585,278,15
585,344,1
585,362,5
585,411,6
585,412,14
585,434,15
585,453,1
585,457,15
585,479,15
585,511,19
585,556,15
585,558,15
585,574,15
585,579,4
585,585,10
585,668,4
585,827,15
585,829,12
585,852,4
585,904,15
585,999,42
585,1019,15
585,1120,15
585,1144,162
585,1198,4
585,1214,4
585,1241,15
585,1258,46
585,1278,1
585,1323,15
585,1369,18
585,1380,1
585,1402,15
585,1430,15
585,1440,19
585,1453,2
585,1465,5
585,1501,1
585,1522,4
585,1547,1
585,1576,15
585,1580,3
585,1586,18
585,1619,15
585,1629,15
585,1669,15
585,1670,1
585,1689,1
585,1751,16
585,1767,20
585,1768,9
585,1792,20
585,1833,1
585,1839,18
585,1844,2
585,1874,115
585,1878,15
585,1894,5
585,1899,34
585,1963,19
585,1974,4
585,1987,15
585,1992,1
585,1998,7
585,2006,15
588,246,1
590,895,2
591,1874,1
592,217,2
592,841,1
593,1952,2
594,521,1
594,1874,2
595,246,1
596,596,2
598,1669,1
599,511,1
599,599,18
601,1952,4
603,203,1
603,1833,1
603,1874,1
605,45,1
605,1144,16
605,1198,1
605,1291,1
608,547,1
609,1706,1
610,1669,1
614,411,1
614,1874,2
615,795,1
615,1258,2
615,1706,1
615,1874,3
616,1876,2
616,1952,2
618,1701,3
620,203,4
620,329,3
620,350,3
620,412,1
620,453,2
620,732,3
620,841,1
620,852,2
620,999,2
620,1047,2
620,1258,5
620,1586,1
620,1768,11
620,1874,17
620,1987,6
621,895,2
622,622,10
625,1669,1
626,148,2
626,511,2
626,999,2
626,1258,2
626,1874,2
628,465,1
628,1011,1
629,1440,4
629,1874,1
630,453,15
630,691,3
630,702,2
630,713,4
630,895,1
630,1277,2
630,1287,11
630,1550,5
630,1669,12
630,1876,4
630,1881,2
631,993,1
632,993,1
633,1149,1
633,1874,1
634,141,1
634,1669,13
638,1706,1
642,547,2
645,246,2
647,1706,1
648,246,1
649,649,1
651,246,2
655,1287,1
656,656,8
656,1144,16
656,1194,1
656,1501,1
656,1782,1
658,658,5
658,1258,1
658,1742,1
658,1874,2
659,798,12
659,1874,2
659,1987,2
671,831,1
673,246,2
675,895,1
675,1500,2
675,1952,1
678,701,1
678,1440,1
678,1874,1
679,1706,5
682,682,1
685,1669,1
689,547,5
689,1706,8
690,603,2
690,853,2
690,999,3
690,1258,1
690,1303,3
690,1586,1
690,1751,1
690,1833,2
690,1839,2
690,1874,2
690,1963,2
691,56,22
691,106,2
691,176,2
691,205,1
691,261,3
691,278,5
691,279,1
691,329,1
691,425,1
691,453,40
691,476,5
691,691,7
691,702,1
691,713,5
691,785,1
691,855,2
691,869,6
691,895,4
691,993,4
691,1277,7
691,1287,20
691,1495,3
691,1523,3
691,1550,2
691,1629,5
691,1669,13
691,1830,4
691,1839,2
691,1919,3
691,2027,5
693,1701,1
696,1701,1
697,993,1
700,246,1
702,48,1
702,56,22
702,98,1
702,155,4
702,203,1
702,278,7
702,329,1
702,359,1
702,453,47
702,476,1
702,542,1
702,556,1
702,630,5
702,691,8
702,702,1
702,713,5
702,869,4
702,895,13
702,993,1
702,1277,17
702,1287,29
702,1363,2
702,1526,1
702,1550,3
702,1586,1
702,1601,3
702,1619,3
702,1629,4
702,1669,45
702,1691,2
702,1768,5
702,1839,1
702,1876,1
702,1956,2
702,1987,1
702,2027,5
703,1874,1
705,1159,5
706,1874,1
707,1952,1
709,453,1
710,1874,1
712,1669,2
713,142,5
713,151,1
713,195,9
713,205,11
713,278,1
713,279,5
713,293,7
713,453,32
713,630,3
713,730,1
713,819,5
713,869,2
713,892,5
713,895,4
713,928,1
713,991,2
713,1277,1
713,1287,9
713,1479,5
713,1586,2
713,1619,1
713,1629,1
713,1669,10
713,1780,6
713,1813,2
713,1876,1
713,1906,6
713,1956,1
713,2027,1
716,1669,1
718,1,14
718,492,1
718,1874,1
719,1377,1
720,1874,3
723,34,1
723,217,1
723,852,1
723,1144,38
723,1198,4
723,1258,1
726,1706,1
727,727,1
728,329,3
728,410,3
728,453,3
728,1058,3
728,1287,5
728,1587,1
728,1669,4
728,1768,3
728,1906,3
728,1987,3
729,251,1
730,381,1
730,383,1
730,507,1
730,568,1
730,630,2
730,713,1
730,721,2
730,859,3
730,1232,1
730,1277,2
730,1287,6
730,1669,75
730,1821,1
730,1991,1
732,1768,1
732,1874,2
734,453,1
734,547,1
736,999,1
737,14,1
737,25,1
737,34,1
737,45,1
737,74,1
737,92,1
737,108,1
737,136,1
737,168,1
737,196,1
737,217,2
737,218,1
737,272,1
737,280,1
737,339,1
737,344,1
737,403,1
737,411,1
737,457,1
737,511,1
737,521,1
737,553,20
737,585,2
737,599,1
737,605,1
737,628,20
737,650,1
737,717,1
737,723,1
737,737,98
737,827,1
737,841,1
737,852,1
737,873,1
737,903,1
737,939,1
737,955,1
737,961,1
737,964,1
737,999,1
737,1064,1
737,1084,1
737,1129,1
737,1144,68
737,1179,5
737,1194,1
737,1239,1
737,1258,1
737,1269,1
737,1278,2
737,1291,1
737,1295,1
737,1331,1
737,1380,2
737,1409,1
737,1432,1
737,1440,1
737,1453,1
737,1467,1
737,1501,1
737,1522,1
737,1532,1
737,1578,1
737,1580,1
737,1587,1
737,1597,1
737,1608,1
737,1652,5
737,1737,1
737,1782,1
737,1791,1
737,1845,1
737,1854,1
737,1874,1
737,1894,1
737,1927,1
737,1936,1
737,1942,1
737,1963,1
737,1974,1
737,1995,1
737,1998,2
739,1706,1
740,1706,20
741,991,1
745,1669,1
746,1768,2
747,1874,3
749,749,1
749,1669,1
753,1287,1
754,1377,3
755,268,1
757,350,1
757,580,1
757,1440,1
757,1874,4
759,1,1
760,453,9
760,1023,1
761,480,3
761,547,3
761,808,3
761,1113,2
761,1838,3
762,1669,1
763,374,1
763,997,1
